epochs,train loss,val loss,train acc,val acc
0,0.6915441337429857,0.691191159961322,0.5223778486251831,0.5255874991416931
1,0.6906441758873015,0.6908450810527972,0.5257910490036011,0.5289181470870972
2,0.6902018357724289,0.6906448971483079,0.5296561121940613,0.527795672416687
3,0.6901022211432252,0.6908887755975456,0.5295214653015137,0.5240785479545593
4,0.6900113144248833,0.6904641158055227,0.5283196568489075,0.527795672416687
5,0.6897715925534239,0.6907249528801511,0.5292426347732544,0.5268020033836365
6,0.6896112760087603,0.6908485686533553,0.5309348106384277,0.529617428779602
7,0.6892745772444333,0.6903762502309477,0.5331653952598572,0.5282005071640015
8,0.6892613231196508,0.6903400377763234,0.5327231287956238,0.5305743217468262
9,0.6889499961744758,0.6906951111796291,0.53267502784729,0.5247042179107666
10,0.6887145587559896,0.6922261221101778,0.5332711338996887,0.5200117826461792
11,0.6888655206935219,0.6905953563929258,0.5320981740951538,0.5306663513183594
12,0.6884870491277554,0.6903413606324404,0.5334538221359253,0.5291758179664612
13,0.6883094248347228,0.6913331244139835,0.5356075167655945,0.5214654803276062
14,0.6880378325266379,0.6906738075891855,0.5345787405967712,0.5313103795051575
15,0.6879005390506687,0.6909438478576618,0.5363093614578247,0.5258818864822388
16,0.6876357495885047,0.6912468662530553,0.5356075167655945,0.522864043712616
17,0.6879491706957588,0.6906567691644474,0.5362324118614197,0.5287341475486755
18,0.6874080155957089,0.6913383476116826,0.5357901453971863,0.5256242752075195
