epochs,train loss,val loss,train acc,val acc
0,0.6925758415664023,0.6924070760486087,0.5146214365959167,0.5084332823753357
1,0.6919577990085324,0.6920934927060408,0.5183675289154053,0.5161793828010559
2,0.6916858150512752,0.692450891251209,0.5188157558441162,0.5105363726615906
3,0.6916461322027128,0.6921620990124698,0.5196695923805237,0.5164709091186523
4,0.6915933629278618,0.6931602432988752,0.5202565789222717,0.5171372890472412
5,0.691320718936537,0.6925134303350161,0.520736813545227,0.518490731716156
6,0.6912315288611203,0.6924076481956095,0.5215799808502197,0.5141387581825256
7,0.6912195073094891,0.6923107693101215,0.5210570096969604,0.5178036093711853
8,0.6910300460726188,0.6920446806126349,0.5221776366233826,0.5173454880714417
9,0.6907485937987726,0.6919016645349066,0.5230954885482788,0.5200732946395874
10,0.6905932720449122,0.6918317173573051,0.5237464904785156,0.515637993812561
11,0.6904653064489451,0.6921241659929847,0.5256142020225525,0.5202815532684326
12,0.6903782263873682,0.6918761051437884,0.5249845385551453,0.5204272866249084
13,0.69036629136419,0.6915758510500158,0.5251873135566711,0.5207188129425049
14,0.6901603876894272,0.6915716143641772,0.5264893770217896,0.5223846435546875
15,0.689934075892693,0.6920948615476089,0.5265320539474487,0.5224471092224121
16,0.6899157692654319,0.6918968666737703,0.5279194712638855,0.5185948610305786
17,0.6898506804080923,0.6920819642959625,0.5267454981803894,0.5160961151123047
18,0.6898648911152082,0.6920718967507486,0.5263506174087524,0.52017742395401
19,0.6897020128985047,0.6921166434856766,0.5284531116485596,0.5153464674949646
20,0.689556418871019,0.6920633643900337,0.5289227366447449,0.5218015909194946
21,0.6896450208580459,0.693171425211654,0.5290080904960632,0.5204064846038818
22,0.68957375170808,0.693449189568408,0.529755175113678,0.5209062099456787
23,0.68944118737121,0.6936289617742436,0.5297658443450928,0.5186365246772766
24,0.6893851649784355,0.697563225391327,0.5313987731933594,0.5154922604560852
