epochs,train loss,val loss,train acc,val acc
0,0.6932112951173437,0.6923252963999078,0.5070416927337646,0.5117248296737671
1,0.6924078619497411,0.6923812769561575,0.5150021314620972,0.5130703449249268
2,0.6922064934650467,0.6917117173877012,0.5163830518722534,0.5179534554481506
3,0.6917950787175933,0.6919684694597359,0.518665611743927,0.5190168619155884
4,0.6915221145887966,0.6918476311061342,0.5189338326454163,0.5166295766830444
5,0.6912404262021355,0.691804685696008,0.522009551525116,0.5175628066062927
6,0.69102920828475,0.6915067177918126,0.5228540897369385,0.5179751515388489
7,0.6906830059450895,0.6915346763906396,0.5256730914115906,0.5184091925621033
8,0.6906482900247881,0.691502068730419,0.5248228311538696,0.518582820892334
9,0.6903859942444349,0.6915646317259863,0.5262037515640259,0.5183441042900085
10,0.6903465512161544,0.6916033342982728,0.5280126929283142,0.517985999584198
11,0.6901826864744843,0.6914934233721142,0.5276075601577759,0.5191037058830261
12,0.6900722783728636,0.6919969230665516,0.5283379554748535,0.518669605255127
13,0.6897017533151051,0.691942603439602,0.529804527759552,0.5176387429237366
14,0.6897806688253577,0.6917742347899679,0.5297645330429077,0.5189951658248901
15,0.6894726351591759,0.6918295530713806,0.5309628844261169,0.5191579461097717
16,0.6895379058478368,0.692221118969069,0.5294507145881653,0.5182247161865234
17,0.6893418783191686,0.6919312554098859,0.5317503809928894,0.5170527696609497
18,0.6891249060655288,0.6919941278593416,0.5328117609024048,0.5193641185760498
19,0.6889782875235148,0.6920687968257091,0.5339987277984619,0.5190494060516357
20,0.6889569514524626,0.6922575967303192,0.5336391925811768,0.5170310735702515
21,0.6888772856839391,0.6927109162946266,0.5327832102775574,0.5192555785179138
