epochs,train loss,val loss,train acc,val acc
0,0.6927008716726879,0.6929824103597944,0.5146394968032837,0.5091273784637451
1,0.6922675658456217,0.6931059570572835,0.5179577469825745,0.508106529712677
2,0.6917748970481701,0.6926776591583793,0.5200868844985962,0.5139432549476624
3,0.6916268024761805,0.6930664408600076,0.5218985676765442,0.512321949005127
4,0.6912719356280236,0.692626779691275,0.5226954221725464,0.5162611603736877
5,0.6910096341119094,0.6928834718106314,0.525528073310852,0.514375627040863
6,0.6905642213913408,0.692507223634491,0.5266548991203308,0.5160089135169983
7,0.6901631041226419,0.6928381972474649,0.5280120968818665,0.5127663016319275
8,0.6900148485375511,0.6925565849605697,0.5290953516960144,0.5141714215278625
9,0.6897034811014121,0.69247749162849,0.5295809507369995,0.5158647894859314
10,0.6894818705879605,0.6934237659394124,0.5300105214118958,0.5131626129150391
11,0.6890362593824071,0.6928516143642444,0.5323077440261841,0.5155285596847534
12,0.6888865744246705,0.6928433262949373,0.5322766304016113,0.514375627040863
13,0.6886080816658365,0.693103498298756,0.5347232818603516,0.5151202082633972
14,0.6881115237880464,0.6924332640600723,0.536043107509613,0.5190353989601135
15,0.6877877989145832,0.6924968935166109,0.5359373092651367,0.5172219276428223
16,0.6875390724515901,0.6932947767593182,0.5390563011169434,0.5170057415962219
17,0.6873027149734003,0.6931546321203388,0.538857102394104,0.5160809755325317
18,0.6869945258006603,0.6927328513743678,0.5394049286842346,0.5173299908638
19,0.6868657392306123,0.6932423296011496,0.5401769280433655,0.5178344249725342
20,0.6866119568233952,0.6929735405206354,0.5419948101043701,0.5145317316055298
21,0.6863534536917238,0.6931222035800503,0.541141927242279,0.5170657634735107
22,0.6861106948523559,0.6929622092500243,0.5423558950424194,0.517510175704956
23,0.6858892162986978,0.6940257842992633,0.5432772636413574,0.5168736577033997
24,0.685602546599485,0.6939303450136243,0.5427916646003723,0.517426073551178
